route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,trip_destination,trip_short_name,trip_route_name,pub_dir_id,rm_block_id
887-110,MAR19-MVS-NS-Weekday-01-0000100,14477209-MAR19-MVS-NS-Weekday-01-0000100,Southbound 887F Northstar Link/Northstar Sta/Ramp B,1,32057,8870004,1.0,,,,,
887-110,MAR19-MVS-NS-Weekday-01-0000100,14477210-MAR19-MVS-NS-Weekday-01-0000100,Northbound 887F Northstar Link/Northstar Sta/St Clo,0,32057,8870005,1.0,,,,,
887-110,MAR19-MVS-NS-Weekday-01,14477211-MAR19-MVS-NS-Weekday-01,Southbound 887  Northstar Link/Big Lake/ResourceCtr,1,32051,8870002,1.0,,,,,
888-110,MAR19-MVS-NS-Weekday-01,14477222-MAR19-MVS-NS-Weekday-01,Northbound Northstar / Big Lake Sta,0,400,8880002,1.0,,,,,
888-110,MAR19-MVS-NS-Weekday-01,14477230-MAR19-MVS-NS-Weekday-01,Southbound Northstar / Minneapolis / Target Field,1,402,8880001,1.0,,,,,
698-110,MAR19-MVS-SUB-Weekday-01,14580799-MAR19-MVS-SUB-Weekday-01,Eastbound 698S Express/ E Bd/ UofM,0,36123,6980007,1.0,,,,,
698-110,MAR19-MVS-SUB-Weekday-01,14580802-MAR19-MVS-SUB-Weekday-01,Eastbound 698  Express/EC/SW V/Cha/SW St/Mpls/UofM,0,36122,6980006,1.0,,,,,
698-110,MAR19-MVS-SUB-Weekday-01,14580808-MAR19-MVS-SUB-Weekday-01,Westbound 698S Express/WB/SW Station,1,36208,6980004,1.0,,,,,
695-110,MAR19-MVS-SUB-Weekday-01,14580826-MAR19-MVS-SUB-Weekday-01,Eastbound 695 EBd/SW Vill/SW Sta/Dtwn East/UofM,0,36107,6950002,1.0,,,,,
690-110,MAR19-MVS-SUB-Weekday-01,14580846-MAR19-MVS-SUB-Weekday-01,Eastbound 690  Express / E Bd / Minneapolis,0,36111,6900002,1.0,,,,,
602-110,MAR19-MVS-SUB-Weekday-01,14580885-MAR19-MVS-SUB-Weekday-01,Eastbound Southwest Flex / Eastbound,0,36146,6020003,1.0,,,,,
600-110,MAR19-MVS-SUB-Weekday-01,14580887-MAR19-MVS-SUB-Weekday-01,Eastbound Southwest Flex / Eastbound,0,36101,6000004,1.0,,,,,
600-110,MAR19-MVS-SUB-Weekday-01,14580892-MAR19-MVS-SUB-Weekday-01,Westbound Southwest Flex / Westbound,1,36203,6000002,1.0,,,,,
600-110,MAR19-MVS-SUB-Weekday-01,14580896-MAR19-MVS-SUB-Weekday-01,Westbound Southwest Flex / Westbound,1,36103,6000003,1.0,,,,,
699-110,MAR19-MVS-SUB-Weekday-01,14580898-MAR19-MVS-SUB-Weekday-01,Eastbound 699E Express/EB/E Crk/SW Vill/MPLS,0,36140,6990009,1.0,,,,,
697-110,MAR19-MVS-SUB-Weekday-01,14580916-MAR19-MVS-SUB-Weekday-01,Eastbound 697 Express/E Bd/Carver/East Creek/Mpls,0,36120,6970001,1.0,,,,,
692-110,MAR19-MVS-SUB-Weekday-01,14580923-MAR19-MVS-SUB-Weekday-01,Eastbound 692 Express/E Bd/Minneapolis,0,36132,6920006,1.0,,,,,
788-110,MAR19-MVS-SUB-Weekday-01,14580929-MAR19-MVS-SUB-Weekday-01,Northbound 788   SHUTTLE / MAPLE GROVE,0,38004,7880001,1.0,,,,,
787-110,MAR19-MVS-SUB-Weekday-01,14580936-MAR19-MVS-SUB-Weekday-01,Northbound 787  SHUTTLE / MAPLE GROVE / P & R LOTS,0,38002,7870004,1.0,,,,,
742-110,MAR19-MVS-SUB-Weekday-01,14580941-MAR19-MVS-SUB-Weekday-01,Westbound 742  WB/Hwy 55/Sta 73/Nathan/Prudential,1,37006,7420003,1.0,,,,,
795-110,MAR19-MVS-SUB-Weekday-01,14580964-MAR19-MVS-SUB-Weekday-01,Westbound 795 WB/Sta 73/4 Seasons Mall/45Av Nathan,1,37014,7950001,1.0,,,,,
774-110,MAR19-MVS-SUB-Weekday-01,14580966-MAR19-MVS-SUB-Weekday-01,Eastbound 774  EB/Dunkirk/Sta 73/East/DTWN/UofM,0,37062,7740008,1.0,,,,,
774-110,MAR19-MVS-SUB-Weekday-01,14580970-MAR19-MVS-SUB-Weekday-01,Westbound 774  WB/U of M/Easttown/Sta 73/Dunkirk,1,37027,7740002,1.0,,,,,
774-110,MAR19-MVS-SUB-Weekday-01,14580972-MAR19-MVS-SUB-Weekday-01,Eastbound 774  EB/Dunkirk/Sta 73/East/DTWN/UofM,0,37023,7740008,1.0,,,,,
772-110,MAR19-MVS-SUB-Weekday-01,14580984-MAR19-MVS-SUB-Weekday-01,Eastbound 772  Express / Metrolink / Downtown,0,37024,7720001,1.0,,,,,
771-110,MAR19-MVS-SUB-Weekday-01,14580994-MAR19-MVS-SUB-Weekday-01,Eastbound 771  Station 73 P&R,0,37018,7710003,1.0,,,,,
777-110,MAR19-MVS-SUB-Weekday-01,14581004-MAR19-MVS-SUB-Weekday-01,Eastbound 777 Reserve/Transit St/Sta 73/Downtown,0,37040,7770003,1.0,,,,,
747-110,MAR19-MVS-SUB-Weekday-01,14581021-MAR19-MVS-SUB-Weekday-01,Westbound 747  WB/Carlson Towers/Xenium Ln-TCF,1,37011,7470003,1.0,,,,,
741-110,MAR19-MVS-SUB-Weekday-01,14581034-MAR19-MVS-SUB-Weekday-01,Westbound 741 COUNTY RD 9-ANNAPOLIS,1,37002,7410002,1.0,,,,,
740-110,MAR19-MVS-SUB-Weekday-01,14581042-MAR19-MVS-SUB-Weekday-01,Westbound 740 COUNTY RD 24-MEDINA RD,1,37018,7400001,1.0,,,,,
793-110,MAR19-MVS-SUB-Weekday-01,14581051-MAR19-MVS-SUB-Weekday-01,Eastbound 793  Express / Four Seasons / Downtown,0,37010,7930003,1.0,,,,,
790-110,MAR19-MVS-SUB-Weekday-01,14581057-MAR19-MVS-SUB-Weekday-01,Eastbound 790  Express / Nathan Ln / Downtown,0,37063,7900001,1.0,,,,,
791-110,MAR19-MVS-SUB-Weekday-01,14581073-MAR19-MVS-SUB-Weekday-01,Eastbound 791 FOUR SEASONS MALL,0,37055,7910001,1.0,,,,,
120-110,MAR19-MVS-UM-Weekday-01,14480442-MAR19-MVS-UM-Weekday-01,Eastbound 120 Stadium Superblock/Circulator,0,31900,1200001,1.0,,,,,
120-110,MAR19-MVS-UM-Weekday-01,14480468-MAR19-MVS-UM-Weekday-01,Eastbound 120 Stadium Superblock/Circulator,0,31900,1200002,1.0,,,,,
124-110,MAR19-MVS-UM-Weekday-01,14480534-MAR19-MVS-UM-Weekday-01,Northbound 124  St Paul Campus Circulator,0,31942,1240001,1.0,,,,,
124-110,MAR19-MVS-UM-Weekday-01,14480542-MAR19-MVS-UM-Weekday-01,Northbound 124  St Paul Campus Circulator,0,31942,1240001,1.0,,,,,
122-110,MAR19-MVS-UM-Weekday-01,14480622-MAR19-MVS-UM-Weekday-01,Eastbound 122 University AV/Circulator,0,31926,1220001,1.0,,,,,
122-110,MAR19-MVS-UM-Weekday-01,14480634-MAR19-MVS-UM-Weekday-01,Eastbound 122 University AV/Circulator,0,31926,1220001,1.0,,,,,
121-110,MAR19-MVS-UM-Weekday-01,14480812-MAR19-MVS-UM-Weekday-01,Eastbound 121  Campus Connector,0,31918,1210002,1.0,,,,,
121-110,MAR19-MVS-UM-Weekday-01,14480858-MAR19-MVS-UM-Weekday-01,Westbound 121  Campus Connector,1,31905,1210001,1.0,,,,,
121-110,MAR19-MVS-UM-Weekday-01,14480873-MAR19-MVS-UM-Weekday-01,Westbound 121  Campus Connector,1,31902,1210001,1.0,,,,,
121-110,MAR19-MVS-UM-Weekday-01,14480981-MAR19-MVS-UM-Weekday-01,Eastbound 121  Campus Connector,0,31902,1210002,1.0,,,,,
123-110,MAR19-MVS-UM-Weekday-01,14481195-MAR19-MVS-UM-Weekday-01,Eastbound 123 4th Street/Circulator,0,31936,1230001,1.0,,,,,
123-110,MAR19-MVS-UM-Weekday-01,14481207-MAR19-MVS-UM-Weekday-01,Eastbound 123 4th Street/Circulator,0,31936,1230001,1.0,,,,,
902-110,MAR19-RAIL-Weekday-01,14473438-MAR19-RAIL-Weekday-01,Westbound to Mpls-Target Field,1,60,9020001,1.0,,,,,
902-110,MAR19-RAIL-Weekday-01,14473456-MAR19-RAIL-Weekday-01,Westbound to Mpls-Target Field,1,56,9020001,1.0,,,,,
902-110,MAR19-RAIL-Weekday-01,14473541-MAR19-RAIL-Weekday-01,Eastbound to St. Paul-Union Depot,0,52,9020002,1.0,,,,,
902-110,MAR19-RAIL-Weekday-01,14473559-MAR19-RAIL-Weekday-01,Eastbound to St. Paul-Union Depot,0,53,9020002,1.0,,,,,
901-110,MAR19-RAIL-Weekday-01,14483571-MAR19-RAIL-Weekday-01,Northbound to Mpls-Target Field,0,8,9010001,1.0,,,,,
901-110,MAR19-RAIL-Weekday-01,14483587-MAR19-RAIL-Weekday-01,Northbound to Mpls-Target Field,0,6,9010001,1.0,,,,,
901-110,MAR19-RAIL-Weekday-01,14483674-MAR19-RAIL-Weekday-01,Southbound to Mall of America,1,10,9010002,1.0,,,,,
901-110,MAR19-RAIL-Weekday-01,14483688-MAR19-RAIL-Weekday-01,Southbound to Mall of America,1,7,9010002,1.0,,,,,
490-70,20181117-Weekday-06,050-CT-490.0N-0626-20181117-Weekday-06,490 MINNEAPOLIS/EAGLE/SOUTHBRIDGE,1,50,4900082,,MINNEAPOLIS/EAGLE/SOUTHBRIDGE,490,490,Northbound,050-CT
491-70,20181117-Weekday-06,339-CT-491.1N-1122-20181117-Weekday-06,491A MINNEAPLIS/MYSTIC/SOUTHBRIDGE,1,339,4910037,,MINNEAPLIS/MYSTIC/SOUTHBRIDGE,491A,491A,Northbound,339-CT
491-70,20181117-Weekday-06,016-CT-491.0S-0700-20181117-Weekday-06,491 SOUTHBRIDGE PARK AND RIDE,0,16,4910032,,SOUTHBRIDGE PARK AND RIDE,491,491,Southbound,016-CT
493-70,20181117-Weekday-06,059-CT-493.0N-0630-20181117-Weekday-06,493 MINNEAPOLIS,1,59,4930025,,MINNEAPOLIS,493,493,Northbound,059-CT
470-70,20181117-Weekday-06,031-CT-470.1N-0746-20181117-Weekday-06,470 MINNEAPOLIS,1,31,4700135,,MINNEAPOLIS,470,470,Northbound,031-CT
484-70,20181117-Weekday-06,121-RL-484.0N-0632-20181117-Weekday-06,484 ST PAUL,1,121,4840072,,ST PAUL,484,484,Northbound,121-RL
477-70,20181117-Weekday-06,085-CN-477.0N-0639-20181117-Weekday-06,477 MINNEAPOLIS,1,85,4770257,,MINNEAPOLIS,477,477,Northbound,085-CN
476-70,20181117-Weekday-06,049-RL-476.0N-0616-20181117-Weekday-06,476 MINNEAPOLIS,1,49,4760175,,MINNEAPOLIS,476,476,Northbound,049-RL
464-70,20181117-Weekday-06,054-RL-464.2N-0632-20181117-Weekday-06,464 MINNEAPOLIS via HOC,1,54,4640099,,MINNEAPOLIS via HOC,464,464,Northbound,054-RL
460-70,20181117-Weekday-06,011-CN-460.0N-0652-20181117-Weekday-06,460 MINNEAPOLIS,1,11,4600097,,MINNEAPOLIS,460,460,Northbound,011-CN
460-70,20181117-Weekday-06,036-RD-460.0N-0921-20181117-Weekday-06,460 MINNEAPOLIS,1,36,4600096,,MINNEAPOLIS,460,460,Northbound,036-RD
460-70,20181117-Weekday-06,324-CT-460.0S-1451-20181117-Weekday-06,460 BURNSVILLE STATION,0,324,4600115,,BURNSVILLE STATION,460,460,Southbound,324-CT
489-70,20181117-Weekday-06,048-RD-489.1S-0639-20181117-Weekday-06,489 ECOLAB/OPPERMAN,0,48,4890049,,ECOLAB/OPPERMAN,489,489,Southbound,048-RD
479-70,20181117-Weekday-06,077-RL-479.0N-0651-20181117-Weekday-06,479 MINNEAPOLIS,1,77,4790045,,MINNEAPOLIS,479,479,Northbound,077-RL
478-70,20181117-Weekday-06,080-RL-478.0N-0654-20181117-Weekday-06,478 MINNEAPOLIS,1,80,4780053,,MINNEAPOLIS,478,478,Northbound,080-RL
477-70,20181117-Weekday-06,318-RD-477.1S-1359-20181117-Weekday-06,477R APPLE VALLEY TS/PALOMINO PR,0,318,4770256,,APPLE VALLEY TS/PALOMINO PR,477R,477R,Southbound,318-RD
475-70,20181117-Weekday-06,304-CT-475.3S-1205-20181117-Weekday-06,475 CGTS/ZOO/APPLE VALLEY,0,304,4750188,,CGTS/ZOO/APPLE VALLEY,475,475,Southbound,304-CT
475-70,20181117-Weekday-06,313-RT-475.3N-1248-20181117-Weekday-06,475U UNIV OF MINN/MINNEAPOLIS,1,313,4750191,,UNIV OF MINN/MINNEAPOLIS,475U,475U,Northbound,313-RT
475-70,20181117-Weekday-06,058-RD-475.0N-0631-20181117-Weekday-06,475U U OF MINNESOTA,1,58,4750192,,U OF MINNESOTA,475U,475U,Northbound,058-RD
465-70,20181117-Weekday-06,306-RL-465.2S-1307-20181117-Weekday-06,465 BURNSVILLE STATION,0,306,4650369,,BURNSVILLE STATION,465,465,Southbound,306-RL
465-70,20181117-Weekday-06,051-RD-465.5S-0717-20181117-Weekday-06,465 BURNSVILLE STATION,0,51,4650371,,BURNSVILLE STATION,465,465,Southbound,051-RD
465-70,20181117-Weekday-06,032-CN-465.0N-0715-20181117-Weekday-06,465U UNIVERSITY OF MN,1,32,4650372,,UNIVERSITY OF MN,465U,465U,Northbound,032-CN
465-70,20181117-Weekday-06,301-RL-465.2N-1306-20181117-Weekday-06,465U UNIV OF MINN/MINNEAPOLIS,1,301,4650344,,UNIV OF MINN/MINNEAPOLIS,465U,465U,Northbound,301-RL
444-70,20181117-Weekday-06,309-RL-444.1N-1231-20181117-Weekday-06,444 MALL OF AMERICA,1,309,4440197,,MALL OF AMERICA,444,444,Northbound,309-RL
421-70,20181117-Weekday-06,316-S1-421.0E-1333-20181117-Weekday-06,421 BURNSVILLE FLEX,0,316,4210030,,BURNSVILLE FLEX,421,421,Eastbound,316-S1
440-70,20181117-Weekday-06,305-MA-440.0S-1148-20181117-Weekday-06,440 APPLE VALLEY,0,305,4400110,,APPLE VALLEY,440,440,Southbound,305-MA
426-70,20181117-Weekday-06,062-S1-426.0N-0659-20181117-Weekday-06,426 BURNSVILLE STATION,1,62,4260030,,BURNSVILLE STATION,426,426,Northbound,062-S1
442-70,20181117-Weekday-06,005-S1-442.1W-0750-20181117-Weekday-06,442 BURNSVILLE CENTER,1,5,4420210,,BURNSVILLE CENTER,442,442,Westbound,005-S1
445-70,20181117-Weekday-06,310-MA-445.0W-1259-20181117-Weekday-06,445 CEDAR GROVE STATION,1,310,4450095,,CEDAR GROVE STATION,445,445,Westbound,310-MA
440-70,20181117-Weekday-06,012-MA-440.0S-0848-20181117-Weekday-06,440 APPLE VALLEY,0,12,4400111,,APPLE VALLEY,440,440,Southbound,012-MA
420-70,20181117-Weekday-06,317-S1-420.0W-1325-20181117-Weekday-06,420 APPLE VALLEY,1,317,4200105,,APPLE VALLEY,420,420,Westbound,317-S1
444-70,20181117-Weekday-06,007-RL-444.1N-0731-20181117-Weekday-06,444 MALL OF AMERICA,1,7,4440197,,MALL OF AMERICA,444,444,Northbound,007-RL
445-70,20181117-Weekday-06,078-MA-445.0W-0657-20181117-Weekday-06,445 CEDAR GROVE STATION,1,78,4450095,,CEDAR GROVE STATION,445,445,Westbound,078-MA
442-70,20181117-Weekday-06,317-S1-442.1W-1350-20181117-Weekday-06,442 BURNSVILLE CENTER,1,317,4420210,,BURNSVILLE CENTER,442,442,Westbound,317-S1
444-70,20181117-Weekday-06,308-RL-444.2S-1306-20181117-Weekday-06,444C BURNSVILLE CENTER,0,308,4440199,,BURNSVILLE CENTER,444C,444C,Southbound,308-RL
445-70,20181117-Weekday-06,078-MA-445.0E-0923-20181117-Weekday-06,445 EAGAN/DODD & OPPERMAN,0,78,4450096,,EAGAN/DODD & OPPERMAN,445,445,Eastbound,078-MA
446-70,20181117-Weekday-06,041-RL-446.0N-0633-20181117-Weekday-06,446 46TH ST LRT,1,41,4460084,,46TH ST LRT,446,446,Northbound,041-RL
420-70,20181117-Weekday-06,006-S1-420.0E-0743-20181117-Weekday-06,420 ROSEMOUNT,0,6,4200103,,ROSEMOUNT,420,420,Eastbound,006-S1
420-70,20181117-Weekday-06,006-S1-420.0E-0943-20181117-Weekday-06,420 ROSEMOUNT,0,6,4200103,,ROSEMOUNT,420,420,Eastbound,006-S1
442-70,20181117-Weekday-06,317-S1-442.1E-1417-20181117-Weekday-06,442 APPLE VALLEY,0,317,4420192,,APPLE VALLEY,442,442,Eastbound,317-S1
421-70,20181117-Weekday-06,062-S1-421.0E-0833-20181117-Weekday-06,421 BURNSVILLE FLEX,0,62,4210030,,BURNSVILLE FLEX,421,421,Eastbound,062-S1
446-70,20181117-Weekday-06,056-RA-446.0N-1003-20181117-Weekday-06,446 46TH ST LRT,1,56,4460084,,46TH ST LRT,446,446,Northbound,056-RA
420-70,20181117-Weekday-06,006-S1-420.4W-0825-20181117-Weekday-06,420 APPLE VALLEY,1,6,4200109,,APPLE VALLEY,420,420,Westbound,006-S1
445-70,20181117-Weekday-06,012-MA-445.0E-0723-20181117-Weekday-06,445 EAGAN/DODD & OPPERMAN,0,12,4450096,,EAGAN/DODD & OPPERMAN,445,445,Eastbound,012-MA
436-70,20181117-Weekday-06,053-RL-436.0S-0748-20181117-Weekday-06,436 DODD & OPPERMAN,0,53,4360051,,DODD & OPPERMAN,436,436,Southbound,053-RL
446-70,20181117-Weekday-06,056-RA-446.0S-0909-20181117-Weekday-06,446 BRADDOCK & DIFFLEY,0,56,4460090,,BRADDOCK & DIFFLEY,446,446,Southbound,056-RA
444-70,20181117-Weekday-06,029-RL-444.1S-0706-20181117-Weekday-06,444A SAVAGE PARK & RIDE,0,29,4440128,,SAVAGE PARK & RIDE,444A,444A,Southbound,029-RL
440-70,20181117-Weekday-06,078-MA-440.0N-0831-20181117-Weekday-06,440 CEDAR GROVE,1,78,4400116,,CEDAR GROVE,440,440,Northbound,078-MA
440-70,20181117-Weekday-06,305-MA-440.0N-1231-20181117-Weekday-06,440 CEDAR GROVE,1,305,4400117,,CEDAR GROVE,440,440,Northbound,305-MA
421-70,20181117-Weekday-06,062-S1-421.0W-0803-20181117-Weekday-06,421 SAVAGE FLEX,1,62,4210031,,SAVAGE FLEX,421,421,Westbound,062-S1
421-70,20181117-Weekday-06,062-S1-421.0W-0903-20181117-Weekday-06,421 SAVAGE FLEX,1,62,4210031,,SAVAGE FLEX,421,421,Westbound,062-S1
442-70,20181117-Weekday-06,005-S1-442.1E-0817-20181117-Weekday-06,442 APPLE VALLEY,0,5,4420192,,APPLE VALLEY,442,442,Eastbound,005-S1
446-70,20181117-Weekday-06,055-RD-446.2S-0634-20181117-Weekday-06,446E EAGAN STATION,0,55,4460102,,EAGAN STATION,446E,446E,Southbound,055-RD
475-70,20181117-Weekday-06,090-RD-475.3S-0804-20181117-Weekday-06,475 CGTS/ZOO/APPLE VALLEY,0,90,4750188,,CGTS/ZOO/APPLE VALLEY,475,475,Southbound,090-RD
411-70,20181117-Weekday-06,951--411.0S-0838-20181117-Weekday-06,MYSTIC LAKE,0,951,4110002,,IC LAKE,411,411,Southbound,951-
411-70,20181117-Weekday-06,951--411.0S-0938-20181117-Weekday-06,MYSTIC LAKE,0,951,4110002,,IC LAKE,411,411,Southbound,951-
903-70,20181117-Weekday-06,201-B-903.0S-0818-20181117-Weekday-06,SOUTHBOUND TO APPLE VALLEY,0,201,9030228,,APPLE VALLEY,903,903,Southbound,201-B
903-70,20181117-Weekday-06,213-B-903.0S-1358-20181117-Weekday-06,SOUTHBOUND TO APPLE VALLEY,0,213,9030228,,APPLE VALLEY,903,903,Southbound,213-B
903-70,20181117-Weekday-06,202-B-903.0N-0602-20181117-Weekday-06,NORTHBOUND TO MALL OF AMERICA,1,202,9030231,,MALL OF AMERICA,903,903,Northbound,202-B
903-70,20181117-Weekday-06,202-B-903.0N-0912-20181117-Weekday-06,NORTHBOUND TO MALL OF AMERICA,1,202,9030231,,MALL OF AMERICA,903,903,Northbound,202-B
497-70,20181117-Weekday-06,251-S2-497.2W-0640-20181117-Weekday-06,West,1,251,4970010,,,497,497,Westbound,251-S2
497-70,20181117-Weekday-06,250-S2-497.2W-0940-20181117-Weekday-06,West,1,250,4970010,,,497,497,Westbound,250-S2
499-70,20181117-Weekday-06,250-S2-499.1E-0640-20181117-Weekday-06,499 EAST SHAKOPEE/SBRIDGE P&R,0,250,4990007,,EAST SHAKOPEE/SBRIDGE P&R,499,499,Eastbound,250-S2
499-70,20181117-Weekday-06,251-S2-499.0E-0940-20181117-Weekday-06,499 EAST SHAKOPEE,0,251,4990008,,EAST SHAKOPEE,499,499,Eastbound,251-S2
495-70,20181117-Weekday-06,120-RL-495.1E-0616-20181117-Weekday-06,495A MALL OF AMERICA/via SHENANDOAH,0,120,4950027,,MALL OF AMERICA/via SHENANDOAH,495A,495A,Eastbound,120-RL
495-70,20181117-Weekday-06,119-RL-495.0E-0936-20181117-Weekday-06,495 MALL OF AMERICA,0,119,4950028,,MALL OF AMERICA,495,495,Eastbound,119-RL
